algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,144,50,10,48,2067824,9,2891
dfa/dynamicTTT,145,50,10,1,432984,1,556
dfa/TTT,145,50,10,48,449534,1,553
dfa/dynamicTTT,146,50,10,1,580698,2,747
dfa/TTT,146,50,10,48,603490,2,749
dfa/dynamicTTT,147,50,10,1,706039,3,898
dfa/TTT,147,50,10,45,749407,3,975
dfa/dynamicTTT,148,50,10,1,859509,4,1147
dfa/TTT,148,50,10,47,897598,4,1196
dfa/dynamicTTT,149,50,10,1,1069038,5,1418
dfa/TTT,149,50,10,46,1101828,5,1409
dfa/dynamicTTT,150,50,10,1,1277634,6,1780
dfa/TTT,150,50,10,45,1311836,6,1769
dfa/dynamicTTT,151,50,10,1,1545218,7,2078
dfa/TTT,151,50,10,46,1569391,7,2082
dfa/dynamicTTT,152,50,10,1,1833712,8,2571
dfa/TTT,152,50,10,46,1840106,8,2509
dfa/dynamicTTT,153,50,10,1,2149943,9,3109
dfa/TTT,153,50,10,46,2147503,9,2998
dfa/dynamicTTT,154,50,10,1,431220,1,541
dfa/TTT,154,50,10,48,465093,1,550
dfa/dynamicTTT,155,50,10,1,575308,2,757
dfa/TTT,155,50,10,49,597355,2,748
dfa/dynamicTTT,156,50,10,1,724254,3,978
dfa/TTT,156,50,10,48,738366,3,972
dfa/dynamicTTT,157,50,10,1,865428,4,1173
dfa/TTT,157,50,10,48,904480,4,1190
dfa/dynamicTTT,158,50,10,1,1081440,5,1525
dfa/TTT,158,50,10,48,1102775,5,1426
dfa/dynamicTTT,159,50,10,1,1280491,6,1708
dfa/TTT,159,50,10,48,1354561,6,1728
dfa/dynamicTTT,160,50,10,1,1512983,7,2053
dfa/TTT,160,50,10,48,1560429,7,2088
dfa/dynamicTTT,161,50,10,1,1771717,8,2547
dfa/TTT,161,50,10,49,1795566,8,2445
dfa/dynamicTTT,162,50,10,1,2061862,9,3009
dfa/TTT,162,50,10,48,2078365,9,2930
dfa/dynamicTTT,163,50,10,1,418630,1,534
dfa/TTT,163,50,10,47,442455,1,530
dfa/dynamicTTT,164,50,10,1,543846,2,729
dfa/TTT,164,50,10,48,557799,2,687
dfa/dynamicTTT,165,50,10,1,685133,3,896
dfa/TTT,165,50,10,49,707536,3,884
dfa/dynamicTTT,166,50,10,1,861860,4,1129
dfa/TTT,166,50,10,49,880090,4,1123
dfa/dynamicTTT,167,50,10,1,1040691,5,1406
dfa/TTT,167,50,10,49,1100299,5,1424
dfa/dynamicTTT,168,50,10,1,1218618,6,1651
dfa/TTT,168,50,10,49,1288190,6,1703
dfa/dynamicTTT,169,50,10,1,1468205,7,2017
dfa/TTT,169,50,10,49,1547211,7,2010
dfa/dynamicTTT,170,50,10,1,1722874,8,2322
dfa/TTT,170,50,10,49,1791216,8,2334
dfa/dynamicTTT,171,50,10,1,2026989,9,2842
dfa/TTT,171,50,10,49,2143834,9,2831
dfa/dynamicTTT,172,50,10,1,443657,1,582
dfa/TTT,172,50,10,49,488484,1,566
dfa/dynamicTTT,173,50,10,1,572417,2,719
dfa/TTT,173,50,10,49,605227,2,727
dfa/dynamicTTT,174,50,10,1,678394,3,872
dfa/TTT,174,50,10,49,708265,3,880
dfa/dynamicTTT,175,50,10,1,826711,4,1037
dfa/TTT,175,50,10,49,862478,4,1050
dfa/dynamicTTT,176,50,10,1,1031683,5,1304
dfa/TTT,176,50,10,49,1070594,5,1309
dfa/dynamicTTT,177,50,10,1,1229310,6,1613
dfa/TTT,177,50,10,48,1302213,6,1674
dfa/dynamicTTT,178,50,10,1,1474600,7,1986
dfa/TTT,178,50,10,47,1564037,7,1994
dfa/dynamicTTT,179,50,10,1,1764207,8,2265
dfa/TTT,179,50,10,48,1858708,8,2341
dfa/dynamicTTT,180,50,10,1,2018372,9,2813
dfa/TTT,180,50,10,48,2119907,9,2933
