algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,111,50,10,8,195743,2,265
dfa/TTT,111,50,10,49,214293,2,269
dfa/dynamicTTT,112,50,10,9,141415,3,204
dfa/TTT,112,50,10,49,157934,3,193
dfa/dynamicTTT,113,50,10,10,102452,4,118
dfa/TTT,113,50,10,46,106597,4,126
dfa/dynamicTTT,114,50,10,38,80796,5,86
dfa/TTT,114,50,10,43,83907,5,89
dfa/dynamicTTT,115,50,10,37,48468,6,56
dfa/TTT,115,50,10,53,91438,6,100
dfa/dynamicTTT,116,50,10,38,30894,7,33
dfa/TTT,116,50,10,47,51120,7,53
dfa/dynamicTTT,117,50,10,44,39224,8,51
dfa/TTT,117,50,10,30,10937,8,22
dfa/dynamicTTT,118,50,10,1,28,9,0
dfa/TTT,118,50,10,2,33,9,0
dfa/dynamicTTT,119,50,10,26,273007,1,373
dfa/TTT,119,50,10,49,278066,1,408
dfa/dynamicTTT,120,50,10,32,211479,2,284
dfa/TTT,120,50,10,48,216662,2,310
dfa/dynamicTTT,121,50,10,33,157452,3,201
dfa/TTT,121,50,10,49,156628,3,356
dfa/dynamicTTT,122,50,10,38,109946,4,146
dfa/TTT,122,50,10,47,108123,4,138
