algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_153,100,10,2,796129,9,1226
dfa/TTT,s100_153,100,10,98,901539,9,1183
dfa/dynamicTTT,s100_154,100,10,2,801519,1,1469
dfa/TTT,s100_154,100,10,97,892649,1,1209
dfa/dynamicTTT,s100_155,100,10,2,801534,2,1153
dfa/TTT,s100_155,100,10,97,892626,2,1052
dfa/dynamicTTT,s100_156,100,10,2,801691,3,1098
dfa/TTT,s100_156,100,10,97,892386,3,1014
dfa/dynamicTTT,s100_157,100,10,3,801971,4,1035
dfa/TTT,s100_157,100,10,97,891548,4,949
dfa/dynamicTTT,s100_158,100,10,3,801891,5,1010
dfa/TTT,s100_158,100,10,97,891372,5,912
dfa/dynamicTTT,s100_159,100,10,3,801822,6,955
dfa/TTT,s100_159,100,10,97,891325,6,890
dfa/dynamicTTT,s100_160,100,10,3,801864,7,942
dfa/TTT,s100_160,100,10,97,892696,7,862
dfa/dynamicTTT,s100_161,100,10,3,801686,8,924
dfa/TTT,s100_161,100,10,97,892484,8,867
dfa/dynamicTTT,s100_162,100,10,3,801478,9,933
dfa/TTT,s100_162,100,10,97,892239,9,877
dfa/dynamicTTT,s100_163,100,10,1,799776,1,952
dfa/TTT,s100_163,100,10,92,904450,1,903
dfa/dynamicTTT,s100_164,100,10,1,799776,2,941
dfa/TTT,s100_164,100,10,92,904450,2,890
dfa/dynamicTTT,s100_165,100,10,1,799327,3,915
dfa/TTT,s100_165,100,10,92,904164,3,887
dfa/dynamicTTT,s100_166,100,10,1,798432,4,900
dfa/TTT,s100_166,100,10,92,906346,4,879
dfa/dynamicTTT,s100_167,100,10,2,803382,5,915
dfa/TTT,s100_167,100,10,92,906718,5,895
dfa/dynamicTTT,s100_168,100,10,2,803435,6,918
dfa/TTT,s100_168,100,10,92,906704,6,889
dfa/dynamicTTT,s100_169,100,10,2,804744,7,915
dfa/TTT,s100_169,100,10,92,906461,7,899
dfa/dynamicTTT,s100_170,100,10,2,804687,8,932
dfa/TTT,s100_170,100,10,92,904949,8,903
dfa/dynamicTTT,s100_171,100,10,2,794339,9,947
dfa/TTT,s100_171,100,10,92,881851,9,936
dfa/dynamicTTT,s100_172,100,10,1,787754,1,982
dfa/TTT,s100_172,100,10,98,919183,1,945
dfa/dynamicTTT,s100_173,100,10,2,785473,2,1039
dfa/TTT,s100_173,100,10,98,916380,2,925
dfa/dynamicTTT,s100_174,100,10,2,785460,3,955
dfa/TTT,s100_174,100,10,98,916366,3,915
dfa/dynamicTTT,s100_175,100,10,2,785411,4,980
dfa/TTT,s100_175,100,10,98,916256,4,918
dfa/dynamicTTT,s100_176,100,10,3,788150,5,955
dfa/TTT,s100_176,100,10,98,915734,5,935
dfa/dynamicTTT,s100_177,100,10,3,790082,6,965
dfa/TTT,s100_177,100,10,98,915779,6,919
dfa/dynamicTTT,s100_178,100,10,4,786277,7,958
dfa/TTT,s100_178,100,10,98,920645,7,905
dfa/dynamicTTT,s100_179,100,10,4,786404,8,942
dfa/TTT,s100_179,100,10,98,920750,8,932
dfa/dynamicTTT,s100_180,100,10,4,786605,9,924
dfa/TTT,s100_180,100,10,98,920920,9,910
