algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_136,100,10,1,765540,1,853
dfa/TTT,s100_136,100,10,97,876400,1,858
dfa/dynamicTTT,s100_137,101,10,3,780243,2,864
dfa/TTT,s100_137,101,10,98,888032,2,867
dfa/dynamicTTT,s100_138,101,10,3,780145,3,857
dfa/TTT,s100_138,101,10,98,887843,3,864
dfa/dynamicTTT,s100_139,102,10,5,798727,4,875
dfa/TTT,s100_139,102,10,100,899548,4,872
dfa/dynamicTTT,s100_140,103,10,6,811820,5,888
dfa/TTT,s100_140,103,10,101,912331,5,887
dfa/dynamicTTT,s100_141,104,10,7,828672,6,907
dfa/TTT,s100_141,104,10,102,928459,6,900
dfa/dynamicTTT,s100_142,105,10,8,849103,7,974
dfa/TTT,s100_142,105,10,103,947526,7,968
dfa/dynamicTTT,s100_143,105,10,8,849301,8,933
dfa/TTT,s100_143,105,10,103,947743,8,923
dfa/dynamicTTT,s100_144,105,10,9,851474,9,944
dfa/TTT,s100_144,105,10,103,946564,9,929
dfa/dynamicTTT,s100_145,100,10,1,793399,1,894
dfa/TTT,s100_145,100,10,99,900355,1,893
dfa/dynamicTTT,s100_146,100,10,1,1042761,2,1177
dfa/TTT,s100_146,100,10,99,1159291,2,1164
dfa/dynamicTTT,s100_147,101,10,2,1068539,3,1189
dfa/TTT,s100_147,101,10,100,1175902,3,1192
dfa/dynamicTTT,s100_148,101,10,2,1068282,4,1189
dfa/TTT,s100_148,101,10,100,1175707,4,1197
dfa/dynamicTTT,s100_149,102,10,3,1084759,5,1206
dfa/TTT,s100_149,102,10,101,1187450,5,1206
dfa/dynamicTTT,s100_150,103,10,4,1108606,6,1237
dfa/TTT,s100_150,103,10,102,1207898,6,1224
dfa/dynamicTTT,s100_151,103,10,4,1353631,7,1550
dfa/TTT,s100_151,103,10,101,1459905,7,1535
dfa/dynamicTTT,s100_152,103,10,4,1369553,8,1550
dfa/TTT,s100_152,103,10,101,1474458,8,1524
dfa/dynamicTTT,s100_153,104,10,6,1392711,9,1529
dfa/TTT,s100_153,104,10,102,1495956,9,1502
dfa/dynamicTTT,s100_154,100,10,1,789903,1,945
dfa/TTT,s100_154,100,10,99,915303,1,894
dfa/dynamicTTT,s100_155,100,10,1,1037514,2,1215
dfa/TTT,s100_155,100,10,99,1146112,2,1171
dfa/dynamicTTT,s100_156,101,10,2,1063544,3,1239
dfa/TTT,s100_156,101,10,100,1171029,3,1314
dfa/dynamicTTT,s100_157,102,10,3,1088560,4,1265
dfa/TTT,s100_157,102,10,101,1199601,4,1278
dfa/dynamicTTT,s100_158,102,10,3,1086602,5,1412
dfa/TTT,s100_158,102,10,101,1197759,5,1353
dfa/dynamicTTT,s100_159,102,10,3,1378548,6,1832
dfa/TTT,s100_159,102,10,98,1486688,6,1636
dfa/dynamicTTT,s100_160,102,10,3,1647933,7,2177
dfa/TTT,s100_160,102,10,97,1788663,7,2139
